pid,lot_frontage,lot_area,has_alley,is_lot_shape_regluar,is_land_countour_hls,is_land_slope_mod,overall_qual,mas_vnr_area,exter_qual_Ex_Gd,bsmt_qual_Ex_Gd,bsmt_cond_is_TA_Gd_Ex,has_bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,is_heating_qc_Ex,has_central_air,electrical_is_SBrkr,1st_flr_sf,2nd_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_qual_Ex_Gd,totrms_abvgrd,is_functional,has_fireplace,fireplace_qu_Ex_Gd,garage_type_Attchd_BuiltIn,garage_cars,garage_area,garage_qual_Ex_Gd_TA,garage_cond_Ex_Gd_TA,is_fully_paved_drive,has_fence,has_misc_feature,saleprice,ms_subclass_group_1,ms_subclass_group_2,ms_zoning_RL,ms_zoning_FV,lot_config_Inside,lot_config_Corner,neighborhood_group_1,neighborhood_group_2,neighborhood_group_3,bldg_type_1Fam,bldg_type_TwnhsE,house_style_2Story,house_style_1Story,home_age,home_has_remodel,mas_vnr_type_Stone,mas_vnr_type_BrkFace,has_basement,roof_style_Gable,roof_style_Hip,exterior_has_VinylSd,exterior_has_MetalSd,exterior_has_HdBoard,exterior_has_Wd_Sdng,exterior_has_Plywood,foundation_PConc,foundation_CBlock,bsmt_GLQ_sf,bsmt_ALQ_sf,bsmt_BLQ_sf,bsmt_LwQ_sf,bsmt_Rec_sf,has_2nd_flr,total_full_baths,total_baths,garage_new_2006,has_garage,garage_finish_RFn,garage_finish_Unf,garage_finish_Fin,all_porch_sf,has_porch,sold_premium_month,yr_sold_2006,yr_sold_2007,yr_sold_2008,yr_sold_2009,sale_type_WD,sale_type_New
527427110,34.0,4060,0,1,0,0,6,0.0,1,1,1,0,1139.0,1405.0,1,1,1,1337,0,1337,2,2,1,5,1,0,0,1,2.0,511.0,1,1,1,1,1,181000,0,1,0,0,1,0,1,0,0,0,1,0,1,12,0,0,0,1,1,0,0,1,0,0,0,1,0,266.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,212,1,1,0,0,1,0,0,0
534401130,82.0,9020,0,1,0,0,6,183.0,0,0,1,1,276.0,1127.0,0,1,1,1165,0,1165,1,3,0,6,1,0,0,1,2.0,490.0,1,1,1,0,1,174900,1,0,1,0,1,0,1,0,0,1,0,0,0,44,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,539.0,0.0,0.0,312.0,0,2.0,3.0,0,1,1,0,0,129,1,0,0,0,1,0,0,0
905103140,96.0,11777,0,0,0,0,5,97.0,0,0,1,1,285.0,1164.0,1,1,1,1320,0,1320,1,3,0,6,1,1,0,1,2.0,564.0,1,1,1,1,1,164500,1,0,1,0,1,0,1,0,0,1,0,0,0,44,1,0,1,1,1,0,1,0,0,0,0,0,1,0.0,551.0,0.0,328.0,0.0,0,2.0,2.0,0,1,1,0,0,468,1,0,1,0,0,0,0,0
528138060,70.0,10171,0,0,0,0,7,168.0,1,1,1,0,1515.0,1517.0,1,1,1,1535,0,1535,2,3,1,7,1,0,0,1,2.0,532.0,1,1,1,1,1,214000,0,1,1,0,1,0,0,0,1,1,0,0,1,6,1,0,1,1,1,0,1,0,0,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
527354160,80.0,10400,0,1,0,0,7,280.0,0,1,1,1,738.0,738.0,0,1,1,1277,767,2044,2,3,0,7,0,1,0,1,2.0,489.0,1,1,1,1,1,185000,0,1,1,0,1,0,0,1,0,1,0,1,0,30,0,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,101,1,0,0,0,1,0,0,0
903231080,52.0,6240,0,1,0,0,4,0.0,0,0,1,0,624.0,704.0,1,1,1,624,512,1136,1,2,0,6,1,0,0,0,1.0,336.0,1,1,1,1,1,123000,1,0,0,0,1,0,1,0,0,1,0,0,0,81,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,80.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,445,1,1,0,0,1,0,0,0
914452090,69.05520046484602,12150,0,0,0,0,6,0.0,0,1,1,1,0.0,1001.0,0,1,1,1299,0,1299,2,2,1,5,1,1,0,1,2.0,486.0,1,1,1,0,1,183500,1,0,1,0,0,0,1,0,0,1,0,0,0,31,1,0,0,1,1,0,0,0,1,0,0,0,1,1001.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,306,1,1,0,1,0,0,0,0
533236040,24.0,2645,1,1,0,0,8,456.0,1,1,1,0,776.0,776.0,1,1,1,764,677,1441,2,2,1,5,1,0,0,0,2.0,492.0,1,1,1,1,1,174000,1,0,0,1,1,0,0,1,0,0,0,1,0,11,0,0,1,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,206,1,1,0,1,0,0,0,0
905377020,69.05520046484602,22692,0,0,0,0,5,0.0,0,0,1,0,486.0,1073.0,0,1,1,1630,0,1630,2,3,0,6,0,1,0,0,2.0,649.0,1,1,0,1,1,130000,0,1,1,0,1,0,1,0,0,1,0,0,1,57,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,587.0,0,2.0,2.0,0,1,0,1,0,64,1,0,0,1,0,0,0,0
902106040,60.0,9600,1,1,0,0,7,0.0,0,0,1,0,712.0,728.0,1,1,1,832,809,1641,1,3,1,6,1,1,1,0,2.0,546.0,0,1,1,1,1,178000,1,0,0,0,1,0,1,0,0,1,0,1,0,85,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,16.0,0.0,1,1.0,3.0,0,1,0,1,0,234,1,1,1,0,0,0,0,0
527105010,74.0,13830,0,0,0,0,5,0.0,0,1,1,0,137.0,928.0,0,1,1,928,701,1629,2,3,0,6,1,1,0,1,2.0,482.0,1,1,1,0,1,189900,0,1,1,0,1,0,0,1,0,1,0,1,0,13,0,0,0,1,1,0,1,0,0,0,0,1,0,791.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,246,1,0,0,0,0,0,0,0
907290180,69.05520046484602,4435,0,1,0,0,6,170.0,1,1,1,1,163.0,848.0,1,1,1,848,0,848,1,1,1,4,1,0,0,1,2.0,420.0,1,1,1,1,1,144000,0,1,0,0,1,0,0,1,0,0,1,0,1,7,0,0,1,1,1,0,1,0,0,0,0,1,0,685.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,140,1,1,0,0,0,1,0,0
910202100,69.05520046484602,5890,0,1,0,0,6,0.0,1,0,1,1,278.0,816.0,1,1,1,816,0,816,1,2,0,5,1,0,0,0,1.0,432.0,1,1,1,1,1,120500,0,0,0,0,0,1,0,0,0,1,0,0,1,80,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,538.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,96,1,1,0,0,1,0,0,0
907135040,112.0,10859,0,1,0,0,5,0.0,0,1,1,0,1097.0,1097.0,1,1,1,1097,0,1097,1,3,0,6,1,0,0,1,2.0,672.0,1,1,1,1,1,145000,0,1,1,0,0,1,0,1,0,1,0,0,1,16,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0,1,0,1,0,456,1,1,0,0,0,1,0,0
527126030,41.0,5330,0,1,0,0,8,0.0,1,1,1,1,298.0,1494.0,1,1,1,1652,0,1652,2,2,1,6,1,0,0,1,2.0,499.0,1,1,1,1,1,251000,0,1,1,0,1,0,0,0,1,0,1,0,1,10,1,0,0,1,1,0,0,0,0,0,0,1,0,1196.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,144,1,1,0,1,0,0,0,0
905101310,72.0,10778,0,1,0,0,4,0.0,0,0,1,0,1768.0,1768.0,0,0,1,1768,0,1768,2,4,0,8,1,0,0,0,0.0,0.0,0,0,1,1,1,136500,1,0,1,0,1,0,1,0,0,0,0,0,1,42,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908204160,74.0,6845,0,1,0,0,4,58.0,0,0,0,0,0.0,0.0,0,0,0,1152,0,1152,2,2,0,6,1,0,0,0,0.0,0.0,0,0,0,1,1,82500,1,0,1,0,1,0,1,0,0,0,0,0,1,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
912251110,109.0,21780,0,1,0,0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,810,0,810,1,1,0,4,0,0,0,0,1.0,280.0,1,1,0,1,1,57625,0,0,0,0,1,0,0,0,0,1,0,0,1,100,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,143,1,0,0,0,0,1,0,0
528175050,80.0,10307,0,0,0,0,7,176.0,1,1,1,0,474.0,1350.0,1,1,1,1358,0,1358,2,2,1,6,1,1,1,1,2.0,484.0,1,1,1,1,1,212500,0,1,1,0,1,0,0,0,1,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0,876.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,218,1,0,0,0,0,1,0,0
923203090,32.0,4500,0,1,0,0,6,116.0,0,1,1,0,319.0,1216.0,1,1,1,1216,0,1216,2,2,0,5,1,0,0,1,2.0,402.0,1,1,1,1,1,164000,0,1,0,0,0,0,1,0,0,0,0,0,1,12,1,0,1,1,0,1,1,0,0,0,0,1,0,897.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,1,0,125,1,0,1,0,0,0,0,0
910226060,75.0,9060,0,1,0,0,6,327.0,0,0,1,0,967.0,967.0,0,1,1,967,671,1638,2,4,1,6,1,0,0,0,1.0,384.0,1,1,1,1,1,139000,1,0,0,0,1,0,0,0,0,1,0,0,0,53,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,21,1,0,1,0,0,0,0,0
533217050,24.0,2160,1,1,0,0,7,212.0,1,1,1,0,90.0,600.0,1,1,1,624,628,1252,2,2,1,4,1,0,0,0,2.0,462.0,1,1,1,1,1,160000,1,0,0,1,1,0,0,1,0,0,0,1,0,11,0,0,1,1,1,0,0,1,0,0,0,1,0,0.0,0.0,510.0,0.0,0.0,1,3.0,4.0,0,1,0,1,0,48,1,0,0,0,1,0,0,0
923276260,70.0,7669,0,1,0,0,5,0.0,0,1,1,1,0.0,828.0,0,1,1,883,0,883,1,2,0,5,1,1,0,0,2.0,698.0,1,1,1,0,1,149000,1,0,1,0,1,0,1,0,0,1,0,0,0,18,0,0,0,1,1,0,0,0,1,0,0,1,0,718.0,0.0,0.0,110.0,0.0,0,2.0,2.0,0,1,0,1,0,132,1,1,0,0,0,1,0,0
923225490,62.0,9858,0,1,0,0,5,0.0,0,0,1,0,354.0,864.0,0,1,1,874,0,874,1,3,0,5,1,0,0,1,1.0,288.0,1,1,1,0,0,130000,0,1,1,0,1,0,1,0,0,1,0,0,1,42,1,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0.0,510.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,33,1,1,0,0,0,1,0,0
903425110,50.0,10300,0,0,0,0,7,0.0,0,0,1,0,576.0,576.0,0,1,1,902,808,1710,2,3,0,9,1,0,0,0,2.0,480.0,1,1,1,0,1,140000,1,0,0,0,1,0,1,0,0,1,0,1,0,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,87,1,0,0,0,0,0,0,0
528480170,65.0,8125,0,1,0,0,8,288.0,1,1,1,0,1836.0,1836.0,1,1,1,1836,0,1836,2,3,1,8,1,1,1,1,2.0,517.0,1,1,1,1,1,264500,0,1,0,1,0,1,0,1,0,1,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,0,0,1,175,1,0,0,0,0,1,0,1
535179050,69.0,14850,0,0,0,0,5,0.0,0,0,1,0,197.0,1092.0,0,1,0,1092,0,1092,1,2,0,6,1,1,0,1,1.0,299.0,1,1,1,0,1,141000,0,1,1,0,1,0,1,0,0,1,0,0,1,53,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,895.0,0,2.0,2.0,0,1,0,0,1,390,1,0,1,0,0,0,0,0
533208040,35.0,4274,1,0,0,0,7,0.0,1,1,1,0,135.0,1241.0,1,1,1,1241,0,1241,1,1,1,4,1,0,0,1,2.0,569.0,1,1,1,1,1,199900,0,1,0,1,1,0,0,1,0,0,1,0,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0,1106.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1,1,0,0,1,116,1,1,0,1,0,0,0,1
534152120,80.0,9650,0,1,0,0,6,360.0,0,1,1,0,664.0,1350.0,0,1,1,1334,0,1334,2,2,0,6,1,1,0,1,2.0,630.0,1,1,1,1,1,167900,0,1,1,0,1,0,0,1,0,1,0,0,1,33,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0,686.0,0.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,16,1,0,0,0,0,1,0,0
534425080,69.05520046484602,14585,0,0,0,0,6,85.0,0,0,1,0,331.0,1144.0,1,1,1,1429,0,1429,1,3,1,7,1,1,1,1,2.0,572.0,1,1,1,1,1,181900,0,1,1,0,0,0,1,0,0,1,0,0,1,50,0,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0.0,594.0,0.0,219.0,0,1.0,2.0,0,1,0,1,0,326,1,1,0,1,0,0,0,0
528458110,75.0,9000,0,1,0,0,8,36.0,1,1,1,1,488.0,1566.0,1,1,1,1566,0,1566,2,3,1,7,1,0,0,1,2.0,750.0,1,1,1,1,1,262500,0,1,0,1,1,0,0,1,0,1,0,0,1,2,1,1,0,1,1,0,1,0,0,0,0,1,0,1078.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,312,1,0,0,0,0,0,0,0
534151120,69.05520046484602,13774,0,0,0,0,7,283.0,0,1,1,0,476.0,908.0,1,1,1,1316,972,2288,1,4,1,8,1,1,0,1,2.0,520.0,1,1,1,1,1,230000,0,1,1,0,1,0,0,1,0,1,0,1,0,33,0,0,1,1,0,1,0,0,1,0,0,1,0,432.0,0.0,0.0,0.0,0.0,1,1.0,3.0,0,1,1,0,0,549,1,1,0,0,0,1,0,0
533215080,50.0,5119,0,0,0,0,9,60.0,1,1,1,1,460.0,1698.0,1,1,1,1709,0,1709,2,2,1,5,1,1,0,1,2.0,506.0,1,1,1,1,1,328900,0,1,0,1,0,0,0,1,0,0,1,0,1,11,0,0,1,1,1,0,0,1,0,0,0,1,0,1238.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,162,1,1,0,0,1,0,0,0
528172070,71.0,9254,0,0,0,0,8,210.0,1,1,1,0,1602.0,1721.0,1,1,1,1721,0,1721,2,3,1,7,1,0,0,1,2.0,554.0,1,1,1,1,1,232698,0,1,1,0,1,0,0,0,1,1,0,0,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,119.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,195,1,1,0,1,0,0,0,0
906380220,95.0,10324,0,0,0,0,8,140.0,1,1,1,1,382.0,1254.0,1,1,1,1254,0,1254,2,2,1,5,1,0,0,1,3.0,810.0,1,1,1,1,1,221800,0,1,1,0,0,1,0,1,0,1,0,0,1,2,1,0,1,1,1,0,1,0,0,0,0,1,0,872.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,260,1,0,0,0,0,1,0,0
905227050,63.0,8375,0,1,0,0,5,0.0,0,0,1,0,240.0,576.0,0,1,1,864,486,1350,1,2,1,6,0,0,0,0,3.0,627.0,1,1,0,0,1,152400,1,0,1,0,0,1,1,0,0,1,0,0,0,69,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,336.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
907290090,75.0,9750,0,1,0,0,7,171.0,1,1,1,0,1630.0,1630.0,1,1,1,1630,0,1630,2,3,1,6,1,1,0,1,2.0,451.0,1,1,1,1,1,213000,0,1,1,0,1,0,0,1,0,1,0,0,1,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,308,1,0,0,0,0,1,0,0
531376050,74.0,7632,0,0,0,0,7,96.0,1,1,1,0,784.0,784.0,1,1,1,831,754,1585,2,3,1,7,1,0,0,1,2.0,449.0,1,1,1,1,1,184900,0,1,1,0,1,0,0,1,0,1,0,1,0,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,177,1,0,1,0,0,0,0,0
909428110,90.0,15750,0,1,0,0,5,56.0,0,0,1,1,324.0,1165.0,0,1,1,1336,0,1336,1,2,0,5,1,1,1,1,1.0,375.0,1,1,1,1,1,157000,1,0,1,0,0,1,0,1,0,0,0,0,1,57,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0,0.0,841.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
532353030,69.05520046484602,9240,0,0,0,0,5,0.0,0,0,1,0,252.0,864.0,0,1,1,1211,0,1211,1,2,0,6,0,1,0,0,2.0,576.0,1,1,1,0,1,144000,0,1,1,0,1,0,1,0,0,1,0,0,1,48,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,612.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,161,1,0,1,0,0,0,0,0
527354050,80.0,10400,0,1,0,0,6,253.0,0,1,1,0,356.0,1259.0,1,1,1,1353,0,1353,2,2,0,5,1,1,0,1,2.0,478.0,1,1,1,1,1,192350,0,1,1,0,1,0,0,1,0,1,0,0,1,31,0,0,1,1,1,0,0,1,0,0,0,0,1,903.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,381,1,1,0,1,0,0,0,0
534401120,80.0,8800,0,1,0,0,7,202.0,0,0,1,0,520.0,1174.0,1,1,1,1200,0,1200,2,3,0,6,1,1,0,1,2.0,440.0,1,1,1,0,1,163500,0,1,1,0,1,0,1,0,0,1,0,0,1,44,1,0,1,1,0,1,0,0,1,0,1,0,1,0.0,0.0,654.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
906204150,86.0,11839,0,1,0,0,7,99.0,0,1,1,0,390.0,1475.0,1,1,1,1532,797,2329,2,4,1,10,1,1,1,1,2.0,514.0,1,1,1,1,1,262280,0,1,1,0,1,0,0,1,0,1,0,1,0,20,1,0,1,1,0,1,0,0,1,0,0,1,0,1085.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,1,0,313,1,0,0,0,1,0,0,0
907405020,70.0,9135,0,1,0,0,7,113.0,1,1,1,1,726.0,1536.0,1,1,1,1536,0,1536,2,3,1,7,1,0,0,1,2.0,532.0,1,1,1,1,1,214000,0,1,1,0,1,0,0,1,0,1,0,0,1,8,0,0,1,1,1,0,1,0,0,0,0,1,0,810.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,266,1,1,0,0,1,0,0,0
909425120,90.0,14115,0,0,0,0,6,0.0,0,0,1,0,230.0,1073.0,1,1,1,1811,0,1811,1,2,1,6,1,1,1,1,2.0,470.0,1,1,1,1,1,230000,0,1,1,0,1,0,0,1,0,1,0,0,1,54,0,0,0,1,1,0,0,0,0,0,0,1,0,547.0,296.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,0,1,280,1,1,1,0,0,0,0,0
528108160,109.0,14154,0,1,0,0,7,350.0,1,1,1,0,1063.0,1063.0,1,1,1,1071,1101,2172,2,3,1,9,1,1,1,1,3.0,947.0,1,1,1,1,1,280000,0,1,1,0,0,1,0,0,1,1,0,1,0,4,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,1,1,1,0,0,254,1,1,0,1,0,0,0,1
911128010,65.0,6565,0,1,0,0,4,0.0,0,0,1,0,106.0,1073.0,0,1,0,1073,0,1073,1,3,0,6,1,0,0,0,2.0,720.0,1,1,1,1,1,140000,0,1,0,0,0,1,0,0,0,1,0,0,1,53,0,0,0,1,1,0,0,1,0,0,0,0,1,967.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,444,1,1,0,1,0,0,0,0
535477020,70.0,7700,0,1,0,0,6,351.0,0,0,1,0,756.0,756.0,0,1,1,1051,788,1839,1,4,0,7,1,1,0,1,2.0,442.0,1,1,1,1,1,155000,0,1,1,0,1,0,1,0,0,1,0,1,0,44,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,340,1,1,0,0,0,0,0,0
902456015,63.0,4761,0,1,0,0,3,0.0,0,0,0,0,1020.0,1020.0,0,0,0,1020,0,1020,1,2,0,5,1,0,0,0,0.0,0.0,0,0,0,1,1,64500,1,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,0,0,0,0,105,1,0,1,0,0,0,0,0
906204230,87.0,12361,0,0,0,0,6,85.0,1,1,1,0,86.0,946.0,1,1,1,964,838,1802,2,3,1,8,1,1,1,0,4.0,1017.0,1,1,1,1,1,218000,0,1,1,0,0,0,0,1,0,1,0,1,0,17,1,0,1,1,1,0,1,0,0,0,0,1,0,860.0,0.0,0.0,0.0,0.0,1,2.0,4.0,0,1,1,0,0,542,1,0,0,0,0,0,0,0
907200250,72.0,9720,0,1,0,0,5,51.0,0,0,1,1,240.0,995.0,0,1,1,1009,0,1009,2,3,0,6,1,1,0,0,2.0,576.0,1,1,1,0,1,160000,1,0,1,0,1,0,0,1,0,1,0,0,0,33,1,0,1,1,1,0,1,0,0,0,1,0,1,0.0,755.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
528456190,72.0,8640,0,1,0,0,8,0.0,1,1,1,0,1314.0,1338.0,1,1,1,1338,0,1338,2,3,1,6,1,0,0,1,2.0,598.0,1,1,1,1,1,208900,0,1,0,1,1,0,0,1,0,1,0,0,1,3,1,0,0,1,1,0,1,0,0,0,0,1,0,24.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,141,1,1,0,1,0,0,0,1
533212140,30.0,3180,1,1,0,0,7,0.0,1,1,1,0,689.0,689.0,1,1,1,703,689,1392,2,2,1,5,1,0,0,0,2.0,540.0,1,1,1,1,1,146000,1,0,0,1,1,0,0,1,0,0,1,1,0,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,1,0,1,0,102,1,0,0,0,1,0,0,0
533250050,38.0,14963,0,0,0,0,8,0.0,1,1,1,0,474.0,1260.0,1,1,1,1288,0,1288,1,1,1,4,1,1,1,1,2.0,500.0,1,1,1,1,1,245500,0,1,1,0,1,0,0,1,0,0,1,0,1,14,1,0,0,1,1,0,0,0,0,0,0,1,0,786.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,0,1,374,1,1,0,0,1,0,0,0
903228090,50.0,5000,0,1,0,1,6,0.0,0,0,1,0,992.0,992.0,1,1,1,1013,0,1013,1,3,0,6,1,0,0,0,1.0,160.0,0,1,1,1,1,113000,1,0,0,0,1,0,1,0,0,1,0,0,0,84,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,101,1,0,0,0,1,0,0,0
528116010,129.0,16870,0,0,0,0,8,238.0,1,1,1,1,251.0,1782.0,1,1,1,1782,0,1782,2,3,1,7,1,1,1,1,3.0,932.0,1,1,1,1,1,296000,0,1,1,0,0,0,0,0,1,1,0,0,1,6,0,0,1,1,0,1,1,0,0,0,0,1,0,1531.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,181,1,0,0,0,0,1,0,0
527210060,86.0,14157,0,0,1,0,9,200.0,1,1,1,1,673.0,1922.0,1,1,1,1922,0,1922,2,3,1,8,1,1,1,1,3.0,676.0,1,1,1,1,1,377426,0,1,1,0,0,1,0,0,1,1,0,0,1,5,0,1,0,1,0,1,1,0,0,0,0,1,0,1249.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,229,1,1,0,1,0,0,0,0
528102040,96.0,12456,0,1,0,0,10,230.0,1,1,1,1,528.0,1700.0,1,1,1,1718,0,1718,2,3,1,7,1,1,1,1,3.0,786.0,1,1,1,1,1,337500,0,1,1,0,0,0,0,0,1,1,0,0,1,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1172.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,0,0,1,264,1,1,0,0,0,1,0,0
528176030,100.0,14836,0,0,1,1,10,730.0,1,1,1,1,346.0,2492.0,1,1,1,2492,0,2492,2,2,1,8,1,1,1,1,3.0,949.0,1,1,1,1,1,552000,0,1,1,0,1,0,0,0,1,1,0,0,1,6,0,1,0,1,0,1,0,0,0,0,0,1,0,2146.0,0.0,0.0,0.0,0.0,0,3.0,4.0,0,1,0,0,1,461,1,0,0,0,0,1,0,0
908225180,56.0,6956,0,1,0,0,4,0.0,0,0,1,1,624.0,624.0,1,1,1,624,312,936,1,3,0,5,1,0,0,1,1.0,265.0,1,0,1,1,1,97900,1,0,1,0,1,0,1,0,0,1,0,0,0,62,0,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
528456240,75.0,7862,0,0,0,0,6,0.0,1,1,1,0,1191.0,1218.0,1,1,1,1218,0,1218,2,2,1,4,1,0,0,1,2.0,676.0,1,1,1,1,1,208300,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,27.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,0,0,1,102,1,1,0,0,0,1,0,1
914467050,69.05520046484602,11050,0,1,0,0,7,0.0,0,1,1,1,910.0,910.0,1,1,1,910,910,1820,2,3,1,8,1,1,0,1,3.0,816.0,1,1,1,1,1,213000,0,1,1,0,1,0,1,0,0,1,0,1,0,14,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,350,1,1,0,0,1,0,0,0
907187030,57.0,8924,0,0,0,0,7,0.0,0,1,1,1,880.0,880.0,1,1,1,880,844,1724,2,3,1,8,1,0,0,1,2.0,527.0,1,1,1,1,1,188000,0,1,1,0,0,0,0,1,0,1,0,1,0,12,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,275,1,1,0,0,1,0,0,0
535177100,69.05520046484602,9610,0,0,0,0,6,632.0,0,0,1,0,918.0,1121.0,1,1,0,1336,0,1336,1,3,0,7,1,1,0,1,2.0,488.0,1,1,1,1,1,162000,0,1,1,0,0,1,1,0,0,1,0,0,1,52,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,203.0,0,1.0,2.0,0,1,1,0,0,80,1,1,1,0,0,0,0,0
